Grupos ECOICOP	Tipo de dato	Periodo	Total
11 Restaurantes y hoteles	Variación anual	2023M11	6,1
11 Restaurantes y hoteles	Variación anual	2023M10	6,3
11 Restaurantes y hoteles	Variación anual	2023M09	6,3
11 Restaurantes y hoteles	Variación anual	2023M08	6,4
11 Restaurantes y hoteles	Variación anual	2023M07	6,5
11 Restaurantes y hoteles	Variación anual	2023M06	6,8
11 Restaurantes y hoteles	Variación anual	2023M05	7,2
11 Restaurantes y hoteles	Variación anual	2023M04	7,6
11 Restaurantes y hoteles	Variación anual	2023M03	7,8
11 Restaurantes y hoteles	Variación anual	2023M02	7,9
11 Restaurantes y hoteles	Variación anual	2023M01	7,8
11 Restaurantes y hoteles	Variación anual	2022M12	7,8
11 Restaurantes y hoteles	Variación anual	2022M11	7,6
11 Restaurantes y hoteles	Variación anual	2022M10	7,9
11 Restaurantes y hoteles	Variación anual	2022M09	7,9
11 Restaurantes y hoteles	Variación anual	2022M08	7,6
11 Restaurantes y hoteles	Variación anual	2022M07	7,6
11 Restaurantes y hoteles	Variación anual	2022M06	7,2
11 Restaurantes y hoteles	Variación anual	2022M05	6,3
11 Restaurantes y hoteles	Variación anual	2022M04	5,8
11 Restaurantes y hoteles	Variación anual	2022M03	4,4
11 Restaurantes y hoteles	Variación anual	2022M02	3,6
11 Restaurantes y hoteles	Variación anual	2022M01	2,9
11 Restaurantes y hoteles	Variación anual	2021M12	3,1
11 Restaurantes y hoteles	Variación anual	2021M11	2,5
11 Restaurantes y hoteles	Variación anual	2021M10	2,0
11 Restaurantes y hoteles	Variación anual	2021M09	1,4
11 Restaurantes y hoteles	Variación anual	2021M08	1,3
11 Restaurantes y hoteles	Variación anual	2021M07	1,1
11 Restaurantes y hoteles	Variación anual	2021M06	-0,5
11 Restaurantes y hoteles	Variación anual	2021M05	-0,6
11 Restaurantes y hoteles	Variación anual	2021M04	-0,5
11 Restaurantes y hoteles	Variación anual	2021M03	0,0
11 Restaurantes y hoteles	Variación anual	2021M02	0,0
11 Restaurantes y hoteles	Variación anual	2021M01	0,6
11 Restaurantes y hoteles	Variación anual	2020M12	0,3
11 Restaurantes y hoteles	Variación anual	2020M11	0,3
11 Restaurantes y hoteles	Variación anual	2020M10	0,3
11 Restaurantes y hoteles	Variación en lo que va de año	2025M10	4,9
11 Restaurantes y hoteles	Variación en lo que va de año	2025M09	5,1
11 Restaurantes y hoteles	Variación en lo que va de año	2025M08	4,8
11 Restaurantes y hoteles	Variación en lo que va de año	2025M07	4,5
11 Restaurantes y hoteles	Variación en lo que va de año	2025M06	4,1
11 Restaurantes y hoteles	Variación en lo que va de año	2025M05	3,5
11 Restaurantes y hoteles	Variación en lo que va de año	2025M04	3,0
11 Restaurantes y hoteles	Variación en lo que va de año	2025M03	1,7
11 Restaurantes y hoteles	Variación en lo que va de año	2025M02	0,8
11 Restaurantes y hoteles	Variación en lo que va de año	2025M01	0,1
11 Restaurantes y hoteles	Variación en lo que va de año	2024M12	4,1
11 Restaurantes y hoteles	Variación en lo que va de año	2024M11	4,1
11 Restaurantes y hoteles	Variación en lo que va de año	2024M10	4,6
11 Restaurantes y hoteles	Variación en lo que va de año	2024M09	4,9
11 Restaurantes y hoteles	Variación en lo que va de año	2024M08	4,6
11 Restaurantes y hoteles	Variación en lo que va de año	2024M07	4,4
11 Restaurantes y hoteles	Variación en lo que va de año	2024M06	4,0
11 Restaurantes y hoteles	Variación en lo que va de año	2024M05	3,4
11 Restaurantes y hoteles	Variación en lo que va de año	2024M04	2,6
11 Restaurantes y hoteles	Variación en lo que va de año	2024M03	1,7
11 Restaurantes y hoteles	Variación en lo que va de año	2024M02	0,8
11 Restaurantes y hoteles	Variación en lo que va de año	2024M01	-0,1
11 Restaurantes y hoteles	Variación en lo que va de año	2023M12	5,5
11 Restaurantes y hoteles	Variación en lo que va de año	2023M11	5,3
11 Restaurantes y hoteles	Variación en lo que va de año	2023M10	5,8
11 Restaurantes y hoteles	Variación en lo que va de año	2023M09	5,6
11 Restaurantes y hoteles	Variación en lo que va de año	2023M08	5,5
11 Restaurantes y hoteles	Variación en lo que va de año	2023M07	5,2
11 Restaurantes y hoteles	Variación en lo que va de año	2023M06	4,6
11 Restaurantes y hoteles	Variación en lo que va de año	2023M05	3,6
11 Restaurantes y hoteles	Variación en lo que va de año	2023M04	3,3
11 Restaurantes y hoteles	Variación en lo que va de año	2023M03	1,7
11 Restaurantes y hoteles	Variación en lo que va de año	2023M02	0,9
11 Restaurantes y hoteles	Variación en lo que va de año	2023M01	0,0
11 Restaurantes y hoteles	Variación en lo que va de año	2022M12	7,8
11 Restaurantes y hoteles	Variación en lo que va de año	2022M11	7,1
11 Restaurantes y hoteles	Variación en lo que va de año	2022M10	7,3
11 Restaurantes y hoteles	Variación en lo que va de año	2022M09	7,1
11 Restaurantes y hoteles	Variación en lo que va de año	2022M08	7,0
11 Restaurantes y hoteles	Variación en lo que va de año	2022M07	6,5
11 Restaurantes y hoteles	Variación en lo que va de año	2022M06	5,6
11 Restaurantes y hoteles	Variación en lo que va de año	2022M05	4,2
11 Restaurantes y hoteles	Variación en lo que va de año	2022M04	3,4
11 Restaurantes y hoteles	Variación en lo que va de año	2022M03	1,7
11 Restaurantes y hoteles	Variación en lo que va de año	2022M02	0,8
11 Restaurantes y hoteles	Variación en lo que va de año	2022M01	0,0
11 Restaurantes y hoteles	Variación en lo que va de año	2021M12	3,1
11 Restaurantes y hoteles	Variación en lo que va de año	2021M11	2,6
11 Restaurantes y hoteles	Variación en lo que va de año	2021M10	2,5
11 Restaurantes y hoteles	Variación en lo que va de año	2021M09	2,3
11 Restaurantes y hoteles	Variación en lo que va de año	2021M08	2,5
11 Restaurantes y hoteles	Variación en lo que va de año	2021M07	2,0
11 Restaurantes y hoteles	Variación en lo que va de año	2021M06	1,5
11 Restaurantes y hoteles	Variación en lo que va de año	2021M05	1,0
11 Restaurantes y hoteles	Variación en lo que va de año	2021M04	0,7
11 Restaurantes y hoteles	Variación en lo que va de año	2021M03	0,4
11 Restaurantes y hoteles	Variación en lo que va de año	2021M02	0,2
11 Restaurantes y hoteles	Variación en lo que va de año	2021M01	0,1
11 Restaurantes y hoteles	Variación en lo que va de año	2020M12	0,3
11 Restaurantes y hoteles	Variación en lo que va de año	2020M11	0,4
11 Restaurantes y hoteles	Variación en lo que va de año	2020M10	0,8
12 Otros bienes y servicios	Índice	2025M10	116,620
12 Otros bienes y servicios	Índice	2025M09	116,343
12 Otros bienes y servicios	Índice	2025M08	116,322
12 Otros bienes y servicios	Índice	2025M07	116,133
12 Otros bienes y servicios	Índice	2025M06	116,466
12 Otros bienes y servicios	Índice	2025M05	115,462
12 Otros bienes y servicios	Índice	2025M04	115,282
12 Otros bienes y servicios	Índice	2025M03	115,008
12 Otros bienes y servicios	Índice	2025M02	114,577
12 Otros bienes y servicios	Índice	2025M01	113,954
12 Otros bienes y servicios	Índice	2024M12	113,191
12 Otros bienes y servicios	Índice	2024M11	113,091
12 Otros bienes y servicios	Índice	2024M10	112,792
12 Otros bienes y servicios	Índice	2024M09	112,421
12 Otros bienes y servicios	Índice	2024M08	112,490
12 Otros bienes y servicios	Índice	2024M07	112,282
12 Otros bienes y servicios	Índice	2024M06	112,570
12 Otros bienes y servicios	Índice	2024M05	111,464
12 Otros bienes y servicios	Índice	2024M04	111,277
12 Otros bienes y servicios	Índice	2024M03	110,818
12 Otros bienes y servicios	Índice	2024M02	110,595
12 Otros bienes y servicios	Índice	2024M01	109,916
12 Otros bienes y servicios	Índice	2023M12	109,424
12 Otros bienes y servicios	Índice	2023M11	109,393
12 Otros bienes y servicios	Índice	2023M10	109,220
12 Otros bienes y servicios	Índice	2023M09	109,093
12 Otros bienes y servicios	Índice	2023M08	109,051
12 Otros bienes y servicios	Índice	2023M07	108,805
12 Otros bienes y servicios	Índice	2023M06	108,906
12 Otros bienes y servicios	Índice	2023M05	108,136
12 Otros bienes y servicios	Índice	2023M04	108,105
12 Otros bienes y servicios	Índice	2023M03	107,638
12 Otros bienes y servicios	Índice	2023M02	107,064
12 Otros bienes y servicios	Índice	2023M01	106,349
12 Otros bienes y servicios	Índice	2022M12	105,395
12 Otros bienes y servicios	Índice	2022M11	105,027
12 Otros bienes y servicios	Índice	2022M10	104,634
12 Otros bienes y servicios	Índice	2022M09	104,141
12 Otros bienes y servicios	Índice	2022M08	104,047
12 Otros bienes y servicios	Índice	2022M07	103,653
12 Otros bienes y servicios	Índice	2022M06	103,691
12 Otros bienes y servicios	Índice	2022M05	103,159
12 Otros bienes y servicios	Índice	2022M04	102,859
12 Otros bienes y servicios	Índice	2022M03	102,390
12 Otros bienes y servicios	Índice	2022M02	101,901
12 Otros bienes y servicios	Índice	2022M01	101,293
12 Otros bienes y servicios	Índice	2021M12	100,887
12 Otros bienes y servicios	Índice	2021M11	100,699
12 Otros bienes y servicios	Índice	2021M10	100,263
12 Otros bienes y servicios	Índice	2021M09	100,061
12 Otros bienes y servicios	Índice	2021M08	100,005
12 Otros bienes y servicios	Índice	2021M07	100,007
12 Otros bienes y servicios	Índice	2021M06	100,056
12 Otros bienes y servicios	Índice	2021M05	99,674
12 Otros bienes y servicios	Índice	2021M04	99,761
12 Otros bienes y servicios	Índice	2021M03	99,575
12 Otros bienes y servicios	Índice	2021M02	99,562
12 Otros bienes y servicios	Índice	2021M01	99,449
12 Otros bienes y servicios	Índice	2020M12	99,354
12 Otros bienes y servicios	Índice	2020M11	99,295
12 Otros bienes y servicios	Índice	2020M10	99,234
12 Otros bienes y servicios	Variación mensual	2025M10	0,2
12 Otros bienes y servicios	Variación mensual	2025M09	0,0
12 Otros bienes y servicios	Variación mensual	2025M08	0,2
12 Otros bienes y servicios	Variación mensual	2025M07	-0,3
12 Otros bienes y servicios	Variación mensual	2025M06	0,9
12 Otros bienes y servicios	Variación mensual	2025M05	0,2
12 Otros bienes y servicios	Variación mensual	2025M04	0,2
12 Otros bienes y servicios	Variación mensual	2025M03	0,4
12 Otros bienes y servicios	Variación mensual	2025M02	0,5
12 Otros bienes y servicios	Variación mensual	2025M01	0,7
12 Otros bienes y servicios	Variación mensual	2024M12	0,1
12 Otros bienes y servicios	Variación mensual	2024M11	0,3
12 Otros bienes y servicios	Variación mensual	2024M10	0,3
12 Otros bienes y servicios	Variación mensual	2024M09	-0,1
12 Otros bienes y servicios	Variación mensual	2024M08	0,2
12 Otros bienes y servicios	Variación mensual	2024M07	-0,3
12 Otros bienes y servicios	Variación mensual	2024M06	1,0
12 Otros bienes y servicios	Variación mensual	2024M05	0,2
12 Otros bienes y servicios	Variación mensual	2024M04	0,4
12 Otros bienes y servicios	Variación mensual	2024M03	0,2
12 Otros bienes y servicios	Variación mensual	2024M02	0,6
12 Otros bienes y servicios	Variación mensual	2024M01	0,4
12 Otros bienes y servicios	Variación mensual	2023M12	0,0
12 Otros bienes y servicios	Variación mensual	2023M11	0,2
12 Otros bienes y servicios	Variación mensual	2023M10	0,1
12 Otros bienes y servicios	Variación mensual	2023M09	0,0
12 Otros bienes y servicios	Variación mensual	2023M08	0,2
12 Otros bienes y servicios	Variación mensual	2023M07	-0,1
12 Otros bienes y servicios	Variación mensual	2023M06	0,7
12 Otros bienes y servicios	Variación mensual	2023M05	0,0
12 Otros bienes y servicios	Variación mensual	2023M04	0,4
12 Otros bienes y servicios	Variación mensual	2023M03	0,5
12 Otros bienes y servicios	Variación mensual	2023M02	0,7
12 Otros bienes y servicios	Variación mensual	2023M01	0,9
12 Otros bienes y servicios	Variación mensual	2022M12	0,4
12 Otros bienes y servicios	Variación mensual	2022M11	0,4
12 Otros bienes y servicios	Variación mensual	2022M10	0,5
12 Otros bienes y servicios	Variación mensual	2022M09	0,1
12 Otros bienes y servicios	Variación mensual	2022M08	0,4
12 Otros bienes y servicios	Variación mensual	2022M07	0,0
12 Otros bienes y servicios	Variación mensual	2022M06	0,5
12 Otros bienes y servicios	Variación mensual	2022M05	0,3
12 Otros bienes y servicios	Variación mensual	2022M04	0,5
12 Otros bienes y servicios	Variación mensual	2022M03	0,5
12 Otros bienes y servicios	Variación mensual	2022M02	0,6
12 Otros bienes y servicios	Variación mensual	2022M01	0,4
12 Otros bienes y servicios	Variación mensual	2021M12	0,2
12 Otros bienes y servicios	Variación mensual	2021M11	0,4
12 Otros bienes y servicios	Variación mensual	2021M10	0,2
12 Otros bienes y servicios	Variación mensual	2021M09	0,1
12 Otros bienes y servicios	Variación mensual	2021M08	0,0
12 Otros bienes y servicios	Variación mensual	2021M07	0,0
12 Otros bienes y servicios	Variación mensual	2021M06	0,4
12 Otros bienes y servicios	Variación mensual	2021M05	-0,1
12 Otros bienes y servicios	Variación mensual	2021M04	0,2
12 Otros bienes y servicios	Variación mensual	2021M03	0,0
12 Otros bienes y servicios	Variación mensual	2021M02	0,1
12 Otros bienes y servicios	Variación mensual	2021M01	0,1
12 Otros bienes y servicios	Variación mensual	2020M12	0,1
12 Otros bienes y servicios	Variación mensual	2020M11	0,1
12 Otros bienes y servicios	Variación mensual	2020M10	0,1
12 Otros bienes y servicios	Variación anual	2025M10	3,4
12 Otros bienes y servicios	Variación anual	2025M09	3,5
12 Otros bienes y servicios	Variación anual	2025M08	3,4
12 Otros bienes y servicios	Variación anual	2025M07	3,4
12 Otros bienes y servicios	Variación anual	2025M06	3,5
12 Otros bienes y servicios	Variación anual	2025M05	3,6
12 Otros bienes y servicios	Variación anual	2025M04	3,6
12 Otros bienes y servicios	Variación anual	2025M03	3,8
12 Otros bienes y servicios	Variación anual	2025M02	3,6
12 Otros bienes y servicios	Variación anual	2025M01	3,7
12 Otros bienes y servicios	Variación anual	2024M12	3,4
12 Otros bienes y servicios	Variación anual	2024M11	3,4
12 Otros bienes y servicios	Variación anual	2024M10	3,3
12 Otros bienes y servicios	Variación anual	2024M09	3,1
12 Otros bienes y servicios	Variación anual	2024M08	3,2
12 Otros bienes y servicios	Variación anual	2024M07	3,2
12 Otros bienes y servicios	Variación anual	2024M06	3,4
12 Otros bienes y servicios	Variación anual	2024M05	3,1
12 Otros bienes y servicios	Variación anual	2024M04	2,9
12 Otros bienes y servicios	Variación anual	2024M03	3,0
12 Otros bienes y servicios	Variación anual	2024M02	3,3
12 Otros bienes y servicios	Variación anual	2024M01	3,4
12 Otros bienes y servicios	Variación anual	2023M12	3,8
12 Otros bienes y servicios	Variación anual	2023M11	4,2
12 Otros bienes y servicios	Variación anual	2023M10	4,4
12 Otros bienes y servicios	Variación anual	2023M09	4,8
12 Otros bienes y servicios	Variación anual	2023M08	4,8
12 Otros bienes y servicios	Variación anual	2023M07	5,0
12 Otros bienes y servicios	Variación anual	2023M06	5,0
12 Otros bienes y servicios	Variación anual	2023M05	4,8
12 Otros bienes y servicios	Variación anual	2023M04	5,1
12 Otros bienes y servicios	Variación anual	2023M03	5,1
12 Otros bienes y servicios	Variación anual	2023M02	5,1
12 Otros bienes y servicios	Variación anual	2023M01	5,0
12 Otros bienes y servicios	Variación anual	2022M12	4,5
12 Otros bienes y servicios	Variación anual	2022M11	4,3
12 Otros bienes y servicios	Variación anual	2022M10	4,4
12 Otros bienes y servicios	Variación anual	2022M09	4,1
12 Otros bienes y servicios	Variación anual	2022M08	4,0
12 Otros bienes y servicios	Variación anual	2022M07	3,6
12 Otros bienes y servicios	Variación anual	2022M06	3,6
12 Otros bienes y servicios	Variación anual	2022M05	3,5
12 Otros bienes y servicios	Variación anual	2022M04	3,1
12 Otros bienes y servicios	Variación anual	2022M03	2,8
12 Otros bienes y servicios	Variación anual	2022M02	2,3
12 Otros bienes y servicios	Variación anual	2022M01	1,9
12 Otros bienes y servicios	Variación anual	2021M12	1,5
12 Otros bienes y servicios	Variación anual	2021M11	1,4
12 Otros bienes y servicios	Variación anual	2021M10	1,0
12 Otros bienes y servicios	Variación anual	2021M09	0,9
12 Otros bienes y servicios	Variación anual	2021M08	0,9
12 Otros bienes y servicios	Variación anual	2021M07	1,0
12 Otros bienes y servicios	Variación anual	2021M06	0,9
12 Otros bienes y servicios	Variación anual	2021M05	0,6
12 Otros bienes y servicios	Variación anual	2021M04	0,8
12 Otros bienes y servicios	Variación anual	2021M03	0,8
12 Otros bienes y servicios	Variación anual	2021M02	0,9
12 Otros bienes y servicios	Variación anual	2021M01	1,1
12 Otros bienes y servicios	Variación anual	2020M12	1,2
12 Otros bienes y servicios	Variación anual	2020M11	1,3
12 Otros bienes y servicios	Variación anual	2020M10	1,4
12 Otros bienes y servicios	Variación en lo que va de año	2025M10	3,0
12 Otros bienes y servicios	Variación en lo que va de año	2025M09	2,8
12 Otros bienes y servicios	Variación en lo que va de año	2025M08	2,8
12 Otros bienes y servicios	Variación en lo que va de año	2025M07	2,6
12 Otros bienes y servicios	Variación en lo que va de año	2025M06	2,9
12 Otros bienes y servicios	Variación en lo que va de año	2025M05	2,0
12 Otros bienes y servicios	Variación en lo que va de año	2025M04	1,8
12 Otros bienes y servicios	Variación en lo que va de año	2025M03	1,6
12 Otros bienes y servicios	Variación en lo que va de año	2025M02	1,2
12 Otros bienes y servicios	Variación en lo que va de año	2025M01	0,7
12 Otros bienes y servicios	Variación en lo que va de año	2024M12	3,4
12 Otros bienes y servicios	Variación en lo que va de año	2024M11	3,4
12 Otros bienes y servicios	Variación en lo que va de año	2024M10	3,1
12 Otros bienes y servicios	Variación en lo que va de año	2024M09	2,7
12 Otros bienes y servicios	Variación en lo que va de año	2024M08	2,8
12 Otros bienes y servicios	Variación en lo que va de año	2024M07	2,6
12 Otros bienes y servicios	Variación en lo que va de año	2024M06	2,9
12 Otros bienes y servicios	Variación en lo que va de año	2024M05	1,9
12 Otros bienes y servicios	Variación en lo que va de año	2024M04	1,7
12 Otros bienes y servicios	Variación en lo que va de año	2024M03	1,3
12 Otros bienes y servicios	Variación en lo que va de año	2024M02	1,1
12 Otros bienes y servicios	Variación en lo que va de año	2024M01	0,4
